VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Tyler Glasnow ,82.9,108,7,0,3.19,1.09,29,65,24,10,15,15,3,0,0.99,0.99,1.0,4587 d,LAD 
3,Tarik Skubal ,86.0,100,6,0,3.16,1.11,30,72,21,9,16,16,5,0,0.99,0.99,1.0,43633 ,DET 
4,Zack Wheeler ,99.7,103,7,0,3.45,1.18,38,87,26,11,17,17,5,0,0.99,0.99,1.0,4603 d,PHI 
5,George Kirby ,93.4,88,6,0,3.49,1.12,36,88,14,11,16,16,5,0,0.98,0.98,0.98,20405 ,SEA 
6,Chris Sale ,84.7,105,6,0,3.31,1.17,31,72,22,10,15,15,4,0,0.98,0.98,0.98,3207 d,ATL 
7,Logan Webb ,100.2,87,7,0,3.37,1.22,38,97,21,8,16,16,5,0,0.98,0.98,0.98,8146 d,SF 
8,Corbin Burnes ,98.2,102,6,0,3.55,1.19,39,84,29,10,17,17,5,0,0.99,0.99,1.0,7251 d,BAL 
9,Max Fried ,95.2,89,7,0,3.38,1.24,36,90,26,8,16,16,4,0,0.98,0.98,0.98,4729 d,ATL 
10,Logan Gilbert ,95.3,94,6,0,3.63,1.17,38,87,22,12,16,16,5,0,0.99,0.98,0.99,7453 d,SEA 
11,Joe Ryan ,89.6,99,6,0,3.77,1.14,37,77,21,13,16,16,5,0,0.97,0.97,0.97,43688 ,MIN 
12,Pablo Lopez ,95.0,103,6,0,3.63,1.18,38,85,24,12,17,17,5,0,0.94,0.95,0.92,7289 d,MIN 
13,Luis Castillo ,96.0,99,6,0,3.60,1.21,38,84,28,12,16,16,5,0,0.98,0.98,0.98,3679 d,SEA 
14,Sonny Gray ,91.2,93,6,0,3.45,1.22,35,80,28,9,16,16,5,0,0.96,0.96,0.95,4755 d,STL 
15,Kevin Gausman ,96.4,103,6,0,3.74,1.20,40,90,24,12,17,17,5,0,0.94,0.96,0.93,4671 d,TOR 
16,Freddy Peralta ,86.1,104,6,0,3.60,1.20,34,69,30,11,16,16,5,0,0.97,0.97,0.97,7274 d,MIL 
17,Aaron Nola ,99.6,99,6,0,3.89,1.19,43,93,23,13,17,17,5,0,0.99,0.99,0.99,5682 d,PHI 
18,Garrett Crochet ,70.1,89,5,0,3.22,1.17,25,55,24,8,17,12,4,0,0.91,0.92,0.9,43886 ,CWS 
19,Dylan Cease ,86.0,104,6,0,3.60,1.24,34,70,33,10,15,15,4,0,0.97,0.97,0.98,6848 d,SD 
20,Framber Valdez ,97.9,89,7,0,3.50,1.30,38,90,32,9,16,16,4,0,0.94,0.96,0.92,7627 d,HOU 
21,Gerrit Cole ,78.5,86,5,0,3.67,1.17,32,69,20,11,13,13,3,0,0.96,0.96,0.96,4656 d,NYY 
22,Zac Gallen ,86.8,86,6,0,3.72,1.24,36,80,24,10,15,15,4,0,0.97,0.98,0.96,7245 d,ARI 
23,Zach Eflin ,80.9,72,5,0,3.66,1.16,33,78,13,10,14,14,4,0,0.8,0.88,0.72,6146 d,TB 
24,Tanner Bibee ,83.2,87,5,0,3.69,1.21,34,74,24,11,14,14,4,0,0.89,0.94,0.84,45056 ,CLE 
25,Paul Skenes ,68.6,79,4,0,3.35,1.15,26,57,21,7,12,12,3,0,0.95,0.94,0.95,47239 ,PIT 
26,Carlos Rodon ,83.3,92,6,0,3.98,1.22,37,72,26,12,15,15,5,0,0.86,0.91,0.81,5674 d,NYY 
27,Max Scherzer ,80.0,87,5,0,3.88,1.19,34,71,21,13,14,14,4,0,0.74,0.83,0.66,3744 d,TEX 
28,Ranger Suarez ,88.8,80,6,0,3.64,1.30,36,84,28,9,16,16,4,0,0.96,0.95,0.98,7247 d,PHI 
29,Shota Imanaga ,83.6,85,5,0,3.83,1.21,36,78,20,12,15,15,4,0,0.96,0.96,0.96,6979 d,CHC 
30,Cole Ragans ,83.4,91,5,0,3.63,1.28,34,73,32,9,15,15,4,0,0.97,0.97,0.96,6834 d,KC 
31,Chris Bassitt ,99.0,90,6,0,3.97,1.31,44,93,31,12,17,17,5,0,0.81,0.89,0.73,5554 d,TOR 
32,Nestor Cortes Jr. ,75.3,75,5,0,3.87,1.18,32,68,19,12,17,13,4,0,0.72,0.86,0.58,7375 d,NYY 
33,Michael King ,81.1,91,5,0,3.73,1.28,34,71,30,10,21,13,4,0,0.83,0.91,0.75,8489 d,SD 
34,Justin Steele ,84.2,80,5,0,3.67,1.28,34,80,24,9,15,15,4,0,0.9,0.92,0.88,8158 d,CHC 
35,Grayson Rodriguez ,79.6,84,5,0,3.81,1.26,34,71,26,10,14,14,4,0,0.95,0.97,0.94,7924 d,BAL 
36,Emmanuel Clase ,33.0,33,2,19,2.81,1.10,10,28,7,2,35,0,1,0,0.99,0.99,0.98,27356 ,CLE 
37,Blake Snell ,72.1,89,5,0,3.65,1.31,29,59,33,8,13,13,4,0,0.71,0.83,0.6,5835 d,SF 
38,Bailey Ober ,76.6,76,5,0,4.03,1.21,34,72,18,12,14,14,4,0,0.74,0.83,0.65,44064 ,MIN 
39,Nathan Eovaldi ,85.7,83,5,0,3.92,1.28,37,80,27,11,15,15,5,0,0.84,0.88,0.79,4423 d,TEX 
40,Jack Flaherty ,82.9,91,5,0,3.89,1.30,36,75,28,10,15,15,5,0,0.82,0.86,0.79,6021 d,DET 
41,Mason Miller ,31.3,46,2,13,2.75,1.07,10,20,12,3,33,0,1,0,0.83,0.9,0.76,45221 ,OAK 
42,Ryan Helsley ,32.0,39,3,17,3.10,1.19,11,24,13,3,34,0,2,0,0.93,0.96,0.91,7481 d,STL 
43,Reynaldo Lopez ,74.9,79,5,0,3.87,1.29,32,68,27,9,21,13,4,0,0.86,0.88,0.83,6012 d,ATL 
44,Josh Hader ,30.0,44,2,16,3.08,1.14,10,21,12,3,32,0,1,0,0.91,0.97,0.85,5047 d,HOU 
45,Tanner Houck ,83.2,80,5,0,3.84,1.32,36,80,25,8,18,15,5,0,0.93,0.92,0.93,6987 d,BOS 
46,Yusei Kikuchi ,79.9,84,5,0,3.95,1.30,35,74,27,11,15,15,4,0,0.46,0.53,0.39,7015 d,TOR 
47,Yoshinobu Yamamoto ,48.8,51,4,0,3.40,1.12,18,41,12,5,8,8,2,0,0.98,0.98,0.98,48250 ,LAD 
48,Cristopher Sanchez ,77.3,68,5,0,3.74,1.31,32,74,24,8,17,14,4,0,0.55,0.77,0.33,39312 ,PHI 
49,Hunter Greene ,82.9,99,5,0,4.19,1.31,39,71,32,13,15,15,5,0,0.9,0.91,0.9,6871 d,CIN 
50,Hunter Brown ,73.5,78,5,0,3.87,1.31,32,66,28,9,20,12,4,0,0.74,0.79,0.69,44176 ,HOU 
51,Andres Munoz ,29.3,39,2,13,2.81,1.15,9,22,11,2,31,0,1,0,0.88,0.94,0.83,24281 ,SEA 
52,Edwin Diaz ,27.4,40,2,15,3.13,1.13,10,20,9,3,30,0,1,0,0.81,0.89,0.74,5996 d,NYM 
53,Evan Phillips ,30.3,35,2,17,3.32,1.18,11,25,9,3,32,0,1,0,0.85,0.94,0.76,7989 d,LAD 
54,Raisel Iglesias ,32.9,37,2,16,3.43,1.17,13,29,8,4,35,0,1,0,0.92,0.97,0.88,5589 d,ATL 
55,MacKenzie Gore ,76.4,85,4,0,3.92,1.31,33,68,29,10,14,14,5,0,0.5,0.68,0.32,7146 d,WSH 
56,Justin Verlander ,78.9,70,5,0,4.16,1.26,36,74,23,12,13,13,4,0,0.76,0.85,0.68,3623 d,HOU 
57,Bobby Miller ,72.2,68,5,0,3.97,1.29,32,67,23,8,13,13,4,0,0.81,0.91,0.7,43804 ,LAD 
58,Taj Bradley ,71.1,75,4,0,4.03,1.26,32,63,24,10,20,12,4,0,0.38,0.54,0.22,44442 ,TB 
