VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,89.8,106,7,0,3.24,1.16,32,70,30,10,17,17,4,0,1.0,0.0,1.0,7354 d,LAD 
2,Paul Skenes ,127.3,150,9,0,2.89,1.09,41,101,32,11,22,22,6,0,1.0,1.0,1.0,47239 ,PIT 
3,Cristopher Sanchez ,134.6,137,9,0,3.05,1.17,46,120,34,11,22,22,5,0,1.0,1.0,1.0,39312 ,PHI 
4,Tarik Skubal ,99.1,118,7,0,2.74,1.02,30,78,21,9,16,16,4,0,0.99,0.99,0.98,43633 ,DET 
5,Chris Sale ,116.3,140,9,0,3.21,1.16,41,97,32,12,20,20,5,0,1.0,1.0,1.0,3207 d,ATL 
6,Jacob deGrom ,113.6,130,8,0,3.48,1.09,44,93,27,16,20,20,6,0,0.98,0.99,0.98,4850 d,TEX 
7,Zack Wheeler ,117.8,129,8,0,3.34,1.16,44,99,32,13,20,20,5,0,0.96,0.95,0.97,4603 d,PHI 
8,Garrett Crochet ,105.4,127,8,0,3.14,1.15,37,88,29,11,18,18,5,0,0.98,0.99,0.97,43886 ,BOS 
9,Bryan Woo ,123.3,123,8,0,3.55,1.13,49,107,27,16,21,21,6,0,0.99,0.99,0.99,47011 ,SEA 
10,Jesus Luzardo ,127.3,142,9,0,3.57,1.22,51,111,40,15,22,22,6,0,0.93,0.97,0.9,6889 d,PHI 
11,Dylan Cease ,124.1,153,8,0,3.43,1.24,47,100,49,13,22,22,6,0,0.99,0.99,0.99,6848 d,TOR 
12,Logan Webb ,127.2,116,9,0,3.41,1.25,48,123,32,10,21,21,6,0,0.93,0.96,0.89,8146 d,SF 
13,Logan Gilbert ,111.8,121,7,0,3.58,1.14,44,96,27,15,20,20,6,0,0.97,0.99,0.96,7453 d,SEA 
14,Yoshinobu Yamamoto ,107.3,114,8,0,3.43,1.17,41,90,32,12,18,18,5,0,1.0,1.0,1.0,48250 ,LAD 
15,George Kirby ,119.7,113,8,0,3.66,1.19,49,112,26,14,21,21,6,0,0.98,0.99,0.97,20405 ,SEA 
16,Mason Miller ,44.4,73,3,23,2.16,0.99,11,25,17,3,47,0,1,0,1.0,1.0,1.0,45221 ,SD 
17,Joe Ryan ,112.7,123,7,0,3.69,1.16,46,97,28,15,20,20,6,0,0.98,0.99,0.96,43688 ,MIN 
18,Hunter Brown ,108.9,121,7,0,3.37,1.23,41,91,38,11,19,19,5,0,0.93,0.94,0.92,44176 ,HOU 
19,Nathan Eovaldi ,118.0,113,8,0,3.73,1.22,49,107,31,14,20,20,7,0,0.91,0.93,0.89,4423 d,TEX 
20,Jacob Misiorowski ,108.7,140,7,0,3.50,1.28,42,83,49,12,24,19,6,0,0.98,0.98,0.98,46366 ,MIL 
21,Shane McClanahan ,103.6,110,7,0,3.55,1.21,41,89,34,12,19,19,6,0,0.76,0.87,0.65,7487 d,TB 
22,Drew Rasmussen ,112.4,104,7,0,3.67,1.21,46,102,29,13,21,21,6,0,0.87,0.9,0.85,43665 ,TB 
23,Kevin Gausman ,122.3,119,8,0,3.94,1.24,54,114,35,16,21,21,7,0,0.97,0.98,0.96,4671 d,TOR 
24,Shota Imanaga ,116.3,110,7,0,3.98,1.18,52,106,27,19,20,20,6,0,0.93,0.94,0.92,6979 d,CHC 
25,Nolan McLean ,114.1,118,8,0,3.62,1.32,46,100,43,12,20,20,6,0,0.96,0.98,0.93,47159 ,NYM 
26,Cade Smith ,44.6,58,3,22,2.80,1.11,14,34,13,4,47,0,2,0,0.98,0.99,0.97,45654 ,CLE 
27,Freddy Peralta ,117.3,125,8,0,3.90,1.29,51,99,47,15,21,21,7,0,0.97,0.99,0.96,7274 d,NYM 
28,Jhoan Duran ,44.3,54,4,21,2.69,1.16,13,35,15,3,47,0,2,0,0.94,0.97,0.92,8034 d,PHI 
29,Framber Valdez ,127.9,114,8,0,3.68,1.33,52,119,45,11,21,21,7,0,0.9,0.94,0.86,7627 d,DET 
30,Chase Burns ,93.4,108,6,0,3.62,1.20,38,80,30,12,21,17,5,0,0.97,0.98,0.95,44722 ,CIN 
31,Cole Ragans ,101.2,124,6,0,3.68,1.25,41,83,41,12,19,19,6,0,0.86,0.93,0.78,6834 d,KC 
32,Ranger Suarez ,116.4,104,8,0,3.69,1.30,48,113,35,12,20,20,6,0,0.82,0.86,0.78,7247 d,BOS 
33,Gavin Williams ,116.9,127,7,0,3.77,1.31,49,100,48,14,21,21,7,0,0.94,0.94,0.93,44694 ,CLE 
34,Spencer Strider ,106.4,127,7,0,3.92,1.27,46,90,41,14,19,19,6,0,0.9,0.91,0.89,44282 ,ATL 
