VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,547,118,44,109,23,0.279,0.394,153,26,5,90,155,0.586,0.98,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,501,105,45,110,9,0.285,0.428,142,24,1,107,157,0.604,1.033,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,586,99,28,92,33,0.291,0.353,171,36,6,48,110,0.515,0.868,0.99,0.99,1.0,6810 d,KC 
4,Juan Soto ,517,104,35,94,19,0.273,0.416,141,24,1,119,115,0.529,0.945,0.99,0.99,1.0,6906 d,NYM 
5,Ronald Acuna Jr. ,520,101,28,79,27,0.279,0.388,145,24,2,85,128,0.494,0.882,0.99,0.99,1.0,6966 d,ATL 
6,Julio Rodriguez ,579,89,28,89,24,0.269,0.336,156,27,3,48,143,0.468,0.804,0.99,0.99,1.0,43685 ,SEA 
7,Jose Ramirez ,559,87,26,87,31,0.271,0.357,151,32,3,61,75,0.481,0.837,0.99,0.99,1.0,5288 d,CLE 
8,Vladimir Guerrero Jr. ,556,91,29,95,5,0.296,0.39,164,31,1,74,85,0.509,0.899,0.99,0.99,1.0,6050 d,TOR 
9,Kyle Tucker ,524,94,29,87,21,0.267,0.37,140,27,2,81,93,0.491,0.861,0.99,0.99,1.0,6006 d,LAD 
10,Elly De La Cruz ,564,91,24,81,38,0.26,0.337,146,29,6,60,171,0.46,0.797,0.99,0.99,0.99,44884 ,CIN 
11,Gunnar Henderson ,564,95,26,84,21,0.27,0.352,152,31,4,66,137,0.48,0.833,0.99,0.99,0.99,23372 ,BAL 
12,Fernando Tatis Jr. ,547,95,28,81,24,0.271,0.36,148,28,2,70,124,0.484,0.843,0.99,0.99,1.0,6853 d,SD 
13,Corbin Carroll ,525,98,25,80,31,0.259,0.349,136,26,10,65,127,0.491,0.84,0.99,0.99,1.0,23993 ,ARI 
14,Junior Caminero ,570,83,35,103,5,0.27,0.326,154,27,1,44,121,0.506,0.832,0.99,0.99,1.0,45016 ,TB 
15,Kyle Schwarber ,542,96,41,101,6,0.229,0.355,124,20,1,97,185,0.498,0.853,0.99,0.99,1.0,5686 d,PHI 
16,Nick Kurtz ,510,90,34,90,4,0.253,0.348,129,25,2,70,177,0.509,0.857,0.98,0.99,0.97,7354364,ATH 
17,Jackson Chourio ,482,71,20,70,19,0.27,0.321,130,28,3,33,106,0.463,0.784,0.98,0.99,0.96,44592 ,MIL 
18,Brent Rooker ,556,84,32,95,6,0.261,0.34,145,29,2,59,162,0.49,0.83,0.95,0.98,0.93,7318 d,ATH 
19,Francisco Lindor ,548,90,25,76,21,0.256,0.337,140,27,2,58,115,0.448,0.785,0.99,0.99,1.0,4569 d,NYM 
20,Pete Alonso ,566,85,35,100,2,0.256,0.342,145,28,1,60,148,0.495,0.837,0.99,0.99,0.99,6960 d,BAL 
21,Trea Turner ,562,85,17,69,25,0.279,0.331,157,28,4,40,112,0.435,0.766,0.96,0.99,0.94,5828 d,PHI 
22,Yordan Alvarez ,450,82,30,85,4,0.297,0.406,134,27,1,68,89,0.562,0.968,0.99,0.99,1.0,6461 d,HOU 
23,Cal Raleigh ,520,82,36,94,7,0.226,0.332,118,21,0,72,167,0.479,0.812,0.99,0.99,1.0,8457 d,SEA 
24,Freddie Freeman ,542,83,23,85,8,0.278,0.366,151,33,2,63,112,0.47,0.836,0.97,0.99,0.96,3365 d,LAD 
25,Pete Crow-Armstrong ,551,82,23,78,33,0.249,0.3,137,27,5,34,147,0.441,0.741,0.99,0.99,0.98,23369 ,CHC 
26,Zach Neto ,552,85,27,77,26,0.25,0.325,138,30,1,46,150,0.452,0.778,0.85,0.99,0.7,46294 ,LAA 
27,Bryce Harper ,538,85,27,89,10,0.27,0.37,145,33,1,76,133,0.486,0.855,0.97,0.99,0.94,4293 d,PHI 
28,Ketel Marte ,526,87,26,81,5,0.272,0.362,143,29,2,66,99,0.484,0.846,0.99,0.99,1.0,5179 d,ARI 
29,James Wood ,527,83,24,77,15,0.257,0.352,135,30,2,72,178,0.459,0.811,0.93,0.98,0.88,44720 ,WSH 
30,Mookie Betts ,536,85,22,81,9,0.267,0.352,143,29,2,66,74,0.452,0.804,0.99,0.99,0.99,4921 d,LAD 
31,Jazz Chisholm Jr. ,502,75,26,75,31,0.237,0.317,119,19,2,54,151,0.439,0.756,0.98,0.99,0.96,8449 d,NYY 
32,Matt Olson ,555,84,29,90,1,0.249,0.346,138,29,1,76,155,0.461,0.807,0.98,0.99,0.97,5718 d,ATL 
33,Manny Machado ,548,76,25,84,9,0.262,0.329,144,27,0,51,119,0.45,0.779,0.99,0.99,1.0,3778 d,SD 
34,Rafael Devers ,552,85,29,86,2,0.25,0.357,138,28,1,80,156,0.461,0.818,0.94,0.99,0.89,5175 d,SF 
35,Riley Greene ,548,80,26,87,4,0.258,0.331,141,28,3,55,167,0.462,0.792,0.91,0.98,0.85,19457 ,DET 
36,Wyatt Langford ,528,84,24,76,20,0.253,0.344,133,27,3,68,139,0.452,0.796,0.91,0.97,0.85,47238 ,TEX 
37,Josh Naylor ,522,69,21,79,15,0.258,0.331,135,26,0,49,87,0.426,0.757,0.9,0.96,0.85,6054 d,SEA 
38,Austin Riley ,561,80,28,87,2,0.259,0.326,146,28,2,49,160,0.463,0.789,0.95,0.99,0.91,6022 d,ATL 
39,Bo Bichette ,560,74,17,76,6,0.282,0.331,158,30,1,39,103,0.434,0.765,0.91,0.97,0.84,6808 d,NYM 
40,Vinnie Pasquantino ,538,73,25,87,1,0.262,0.334,141,30,1,52,88,0.462,0.796,0.93,0.96,0.9,44894 ,KC 
41,George Springer ,502,80,24,71,13,0.255,0.338,128,22,2,58,114,0.447,0.785,0.95,0.96,0.95,4614 d,TOR 
42,Jarren Duran ,512,77,15,65,22,0.258,0.328,132,32,7,47,134,0.437,0.765,0.97,0.98,0.96,10054 ,BOS 
43,CJ Abrams ,538,76,18,69,28,0.253,0.315,136,28,4,37,113,0.421,0.736,0.82,0.95,0.69,19879 ,WSH 
44,Maikel Garcia ,568,83,12,65,26,0.271,0.334,154,31,4,55,93,0.404,0.738,0.96,0.99,0.93,44626 ,KC 
45,Byron Buxton ,474,77,27,74,15,0.247,0.318,117,25,4,41,147,0.487,0.805,0.89,0.95,0.83,4672 d,MIN 
46,Cody Bellinger ,522,75,22,77,12,0.258,0.326,135,24,4,50,89,0.442,0.768,0.99,0.99,0.99,6045 d,NYY 
47,Jackson Merrill ,542,75,22,81,7,0.269,0.321,146,30,4,40,115,0.461,0.782,0.96,0.98,0.94,44756 ,SD 
48,Yandy Diaz ,547,80,20,75,3,0.288,0.361,157,28,1,59,94,0.451,0.813,0.9,0.95,0.85,6677 d,TB 
49,Brice Turang ,555,79,14,63,29,0.26,0.329,144,26,3,58,128,0.393,0.722,0.98,0.99,0.97,6817 d,MIL 
50,Eugenio Suarez ,513,73,34,91,3,0.235,0.312,120,21,1,49,172,0.475,0.787,0.92,0.97,0.87,5332 d,CIN 
51,Corey Seager ,465,73,27,80,2,0.272,0.368,127,24,0,60,100,0.499,0.867,0.95,0.98,0.93,4805 d,TEX 
52,Teoscar Hernandez ,512,71,25,82,6,0.259,0.312,133,25,1,36,148,0.461,0.773,0.81,0.93,0.7,4846 d,LAD 
53,Jeremy Pena ,539,75,17,65,16,0.27,0.324,145,27,2,35,106,0.419,0.742,0.81,0.92,0.71,43642 ,HOU 
