VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,567,124,47,115,25,0.282,0.395,160,28,5,91,161,0.598,0.994,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,516,108,46,113,9,0.288,0.433,148,25,1,112,158,0.606,1.038,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,601,102,29,94,34,0.29,0.352,174,36,6,48,113,0.515,0.867,0.99,0.99,1.0,6810 d,KC 
4,Juan Soto ,538,109,37,99,21,0.273,0.415,147,25,1,123,119,0.531,0.946,0.99,0.99,1.0,6906 d,NYM 
5,Ronald Acuna Jr. ,543,107,30,83,26,0.282,0.39,153,26,2,87,133,0.502,0.892,0.99,0.99,1.0,6966 d,ATL 
6,Julio Rodriguez ,601,93,30,94,26,0.273,0.337,164,29,3,47,145,0.479,0.817,0.99,0.99,1.0,43685 ,SEA 
7,Jose Ramirez ,579,90,27,89,33,0.272,0.359,157,33,3,63,76,0.48,0.839,0.99,0.99,1.0,5288 d,CLE 
8,Vladimir Guerrero Jr. ,576,95,31,99,5,0.295,0.387,170,32,1,75,89,0.516,0.903,0.99,0.99,1.0,6050 d,TOR 
9,Kyle Tucker ,531,95,30,91,21,0.269,0.374,143,28,2,83,91,0.499,0.873,0.99,0.99,1.0,6006 d,LAD 
10,Elly De La Cruz ,578,93,24,81,40,0.261,0.339,151,31,6,62,172,0.457,0.797,0.99,0.99,1.0,44884 ,CIN 
11,Gunnar Henderson ,583,99,27,87,23,0.272,0.354,158,33,4,68,140,0.484,0.839,0.99,0.99,1.0,23372 ,BAL 
12,Fernando Tatis Jr. ,562,97,29,84,24,0.27,0.359,152,28,2,70,126,0.482,0.841,0.99,0.99,1.0,6853 d,SD 
13,Corbin Carroll ,533,98,25,81,33,0.259,0.348,138,26,10,65,129,0.49,0.839,0.99,0.99,1.0,23993 ,ARI 
14,Junior Caminero ,579,84,36,105,5,0.27,0.324,157,27,1,42,122,0.509,0.833,0.99,0.99,1.0,45016 ,TB 
15,Kyle Schwarber ,553,98,42,103,6,0.23,0.354,127,20,1,97,186,0.496,0.85,0.99,0.99,1.0,5686 d,PHI 
16,Nick Kurtz ,510,90,35,94,3,0.259,0.352,132,26,2,68,171,0.522,0.874,0.98,0.99,0.97,7354364,ATH 
17,Jackson Chourio ,584,86,24,84,24,0.27,0.319,158,34,4,39,128,0.462,0.781,0.99,0.99,0.99,44592 ,MIL 
18,Brent Rooker ,570,87,33,98,6,0.264,0.343,150,31,2,61,162,0.498,0.84,0.99,0.99,0.99,7318 d,ATH 
19,Francisco Lindor ,560,90,25,78,23,0.257,0.334,144,28,1,55,117,0.448,0.782,0.99,0.99,1.0,4569 d,NYM 
